year_round,country_code,value,over,fill,color,n,world,world_text,title,map_col,map_row
1994,ATG,3.7341429899999996,FALSE,3.7341429899999996,NA,27,4,0K,1994 27,NA,NA
1994,AUS,15.586552545,TRUE,10,black,27,4,0K,1994 27,20,3
1994,AUT,7.3553904039999995,FALSE,7.3553904039999995,NA,27,4,0K,1994 27,11,20
1994,AZE,4.931386503500001,FALSE,4.931386503500001,NA,27,4,0K,1994 27,16,16
1994,BDI,0.0399743115,FALSE,0.0399743115,NA,27,4,0K,1994 27,14,5
1994,BEL,11.093130725,TRUE,10,black,27,4,0K,1994 27,9,21
1994,BEN,0.223089062,FALSE,0.223089062,NA,27,4,0K,1994 27,11,9
1994,BFA,0.0639460885,FALSE,0.0639460885,NA,27,4,0K,1994 27,10,10
1994,BGD,0.1777389275,FALSE,0.1777389275,NA,27,4,0K,1994 27,19,13
1994,BGR,6.657423592,FALSE,6.657423592,NA,27,4,0K,1994 27,14,19
1994,BHR,26.59848136,TRUE,10,black,27,4,0K,1994 27,16,12
1994,BHS,6.061017381,FALSE,6.061017381,NA,27,4,0K,1994 27,3,16
1994,BIH,0.855069753,FALSE,0.855069753,NA,27,4,0K,1994 27,12,18
1994,BLR,6.161443868,FALSE,6.161443868,NA,27,4,0K,1994 27,14,22
1994,BLZ,1.839807661,FALSE,1.839807661,NA,27,4,0K,1994 27,2,11
1994,BMU,8.931547319,FALSE,8.931547319,NA,27,4,0K,1994 27,NA,NA
1994,BOL,1.2328635975,FALSE,1.2328635975,NA,27,4,0K,1994 27,3,4
1994,BRA,1.554040017,FALSE,1.554040017,NA,27,4,0K,1994 27,5,4
1994,BRB,2.9806210735,FALSE,2.9806210735,NA,27,4,0K,1994 27,5,9
1994,BRN,16.163219220000002,TRUE,10,black,27,4,0K,1994 27,21,9
1994,BTN,0.44804142,FALSE,0.44804142,NA,27,4,0K,1994 27,19,14
1994,BWA,1.960383948,FALSE,1.960383948,NA,27,4,0K,1994 27,13,2
1994,CAF,0.0709097545,FALSE,0.0709097545,NA,27,4,0K,1994 27,13,7
1994,CAN,15.81192548,TRUE,10,black,27,4,0K,1994 27,2,22
1994,CHE,5.7399503275,FALSE,5.7399503275,NA,27,4,0K,1994 27,9,20
1994,CHL,2.8119898265,FALSE,2.8119898265,NA,27,4,0K,1994 27,2,1
1994,CHN,2.6608744289999997,FALSE,2.6608744289999997,NA,27,4,0K,1994 27,20,18
1994,CIV,0.393977117,FALSE,0.393977117,NA,27,4,0K,1994 27,9,8
1994,CMR,0.3026411525,FALSE,0.3026411525,NA,27,4,0K,1994 27,12,7
1994,COD,0.045871874,FALSE,0.045871874,NA,27,4,0K,1994 27,NA,NA
1994,COG,0.674332269,FALSE,0.674332269,NA,27,4,0K,1994 27,13,5
1994,COL,1.7135990945,FALSE,1.7135990945,NA,27,4,0K,1994 27,2,6
1994,COM,0.1524945145,FALSE,0.1524945145,NA,27,4,0K,1994 27,15,3
1994,CPV,0.3053983205,FALSE,0.3053983205,NA,27,4,0K,1994 27,7,14
1994,CRI,1.462107158,FALSE,1.462107158,NA,27,4,0K,1994 27,2,8
1994,CUB,2.664658228,FALSE,2.664658228,NA,27,4,0K,1994 27,2,15
1994,CYM,11.77061238,TRUE,10,black,27,4,0K,1994 27,NA,NA
1994,CYP,6.5174624135000006,FALSE,6.5174624135000006,NA,27,4,0K,1994 27,13,15
1994,CZE,12.079105160000001,TRUE,10,black,27,4,0K,1994 27,12,21
1994,DEU,10.603929275,TRUE,10,black,27,4,0K,1994 27,11,21
1994,DJI,0.4859269745,FALSE,0.4859269745,NA,27,4,0K,1994 27,15,9
1994,DMA,1.027599036,FALSE,1.027599036,NA,27,4,0K,1994 27,NA,NA
1994,DNK,11.320744865,TRUE,10,black,27,4,0K,1994 27,11,22
1994,DOM,1.8109036,FALSE,1.8109036,NA,27,4,0K,1994 27,4,14
1994,DZA,3.1718881354999997,FALSE,3.1718881354999997,NA,27,4,0K,1994 27,10,14
1994,ECU,1.6079437630000002,FALSE,1.6079437630000002,NA,27,4,0K,1994 27,2,5
1994,EGY,1.4337396755,FALSE,1.4337396755,NA,27,4,0K,1994 27,13,13
1994,ERI,0.291541593,FALSE,0.291541593,NA,27,4,0K,1994 27,14,11
1994,ESP,5.991940531,FALSE,5.991940531,NA,27,4,0K,1994 27,8,18
1994,EST,12.60818179,TRUE,10,black,27,4,0K,1994 27,13,24
1994,ETH,0.0425730235,FALSE,0.0425730235,NA,27,4,0K,1994 27,15,8
1994,FIN,10.783085634999999,TRUE,10,black,27,4,0K,1994 27,13,25
1994,FJI,0.9802791449999999,FALSE,0.9802791449999999,NA,27,4,0K,1994 27,22,6
1994,FRA,5.7816749,FALSE,5.7816749,NA,27,4,0K,1994 27,8,20
1994,FRO,12.43654349,TRUE,10,black,27,4,0K,1994 27,NA,NA
1994,FSM,0.9784215350000001,FALSE,0.9784215350000001,NA,27,4,0K,1994 27,23,12
1994,GAB,4.2017710165,FALSE,4.2017710165,NA,27,4,0K,1994 27,12,5
1994,GBR,9.3616230655,FALSE,9.3616230655,NA,27,4,0K,1994 27,8,22
1994,GEO,0.876186704,FALSE,0.876186704,NA,27,4,0K,1994 27,15,17
1994,GHA,0.3091044195,FALSE,0.3091044195,NA,27,4,0K,1994 27,10,8
1994,GIB,9.28391127,FALSE,9.28391127,NA,27,4,0K,1994 27,NA,NA
1994,GIN,0.164868112,FALSE,0.164868112,NA,27,4,0K,1994 27,8,10
1994,GMB,0.1830465645,FALSE,0.1830465645,NA,27,4,0K,1994 27,8,12
1994,GNB,0.1629476555,FALSE,0.1629476555,NA,27,4,0K,1994 27,8,11
1994,GNQ,0.160980972,FALSE,0.160980972,NA,27,4,0K,1994 27,12,6
1994,GRC,7.434835999500001,FALSE,7.434835999500001,NA,27,4,0K,1994 27,13,16
1994,GRD,1.469168055,FALSE,1.469168055,NA,27,4,0K,1994 27,4,8
1994,GRL,9.0275408795,FALSE,9.0275408795,NA,27,4,0K,1994 27,NA,NA
1994,GTM,0.6803613694999999,FALSE,0.6803613694999999,NA,27,4,0K,1994 27,1,10
1994,GUY,1.8748739264999998,FALSE,1.8748739264999998,NA,27,4,0K,1994 27,4,6
1994,HKG,5.1476578575000005,FALSE,5.1476578575000005,NA,27,4,0K,1994 27,21,17
1994,HND,0.640269599,FALSE,0.640269599,NA,27,4,0K,1994 27,2,10
1994,HRV,3.6106508660000003,FALSE,3.6106508660000003,NA,27,4,0K,1994 27,12,19
1994,HTI,0.077268721,FALSE,0.077268721,NA,27,4,0K,1994 27,3,14
1994,HUN,5.768854129,FALSE,5.768854129,NA,27,4,0K,1994 27,13,20
1994,IDN,1.141852991,FALSE,1.141852991,NA,27,4,0K,1994 27,20,8
1994,IND,0.82829623,FALSE,0.82829623,NA,27,4,0K,1994 27,18,13
1994,IRL,9.118011828499998,FALSE,9.118011828499998,NA,27,4,0K,1994 27,7,22
1994,IRN,4.47332938,FALSE,4.47332938,NA,27,4,0K,1994 27,16,15
1994,IRQ,3.659548904,FALSE,3.659548904,NA,27,4,0K,1994 27,16,14
1994,ISL,7.417006150000001,FALSE,7.417006150000001,NA,27,4,0K,1994 27,7,25
1994,ISR,9.090102145,FALSE,9.090102145,NA,27,4,0K,1994 27,14,14
1994,ITA,7.3698528815,FALSE,7.3698528815,NA,27,4,0K,1994 27,10,18
1994,JAM,3.4392521145000003,FALSE,3.4392521145000003,NA,27,4,0K,1994 27,2,13
1994,JOR,3.033041236,FALSE,3.033041236,NA,27,4,0K,1994 27,15,14
1994,JPN,9.4119481305,FALSE,9.4119481305,NA,27,4,0K,1994 27,23,19
1994,KAZ,11.560587295000001,TRUE,10,black,27,4,0K,1994 27,17,19
1994,KEN,0.261600409,FALSE,0.261600409,NA,27,4,0K,1994 27,15,7
1994,KGZ,1.1860562825,FALSE,1.1860562825,NA,27,4,0K,1994 27,18,17
1994,KHM,0.144430181,FALSE,0.144430181,NA,27,4,0K,1994 27,20,11
1994,KIR,0.380015416,FALSE,0.380015416,NA,27,4,0K,1994 27,NA,NA
1994,KNA,2.924102156,FALSE,2.924102156,NA,27,4,0K,1994 27,NA,NA
1994,KOR,8.0088743075,FALSE,8.0088743075,NA,27,4,0K,1994 27,22,19
1994,KWT,34.03695152,TRUE,10,black,27,4,0K,1994 27,16,13
1994,LAO,0.064908434,FALSE,0.064908434,NA,27,4,0K,1994 27,20,13
1994,LBN,4.3733659215,FALSE,4.3733659215,NA,27,4,0K,1994 27,14,15
1994,LBR,0.1561242005,FALSE,0.1561242005,NA,27,4,0K,1994 27,8,8
1994,LBY,9.1947376565,FALSE,9.1947376565,NA,27,4,0K,1994 27,12,13
1994,LCA,1.956125868,FALSE,1.956125868,NA,27,4,0K,1994 27,4,9
1994,LKA,0.31444592000000005,FALSE,0.31444592000000005,NA,27,4,0K,1994 27,18,12
1994,LSO,0.9687959235000001,FALSE,0.9687959235000001,NA,27,4,0K,1994 27,13,1
1994,LTU,4.605952437999999,FALSE,4.605952437999999,NA,27,4,0K,1994 27,13,22
1994,LUX,22.822282985,TRUE,10,black,27,4,0K,1994 27,10,21
1994,LVA,4.0645004375,FALSE,4.0645004375,NA,27,4,0K,1994 27,13,23
1994,MAC,3.2806110835,FALSE,3.2806110835,NA,27,4,0K,1994 27,21,16
1994,MAR,1.1166629625,FALSE,1.1166629625,NA,27,4,0K,1994 27,9,14
1994,MDA,3.160418031,FALSE,3.160418031,NA,27,4,0K,1994 27,15,20
1994,MDG,0.09549244000000001,FALSE,0.09549244000000001,NA,27,4,0K,1994 27,15,2
1994,MDV,0.889233864,FALSE,0.889233864,NA,27,4,0K,1994 27,18,11
1994,MEX,3.6794790455,FALSE,3.6794790455,NA,27,4,0K,1994 27,1,16
1994,MHL,1.299482985,FALSE,1.299482985,NA,27,4,0K,1994 27,NA,NA
1994,MKD,5.374284339000001,FALSE,5.374284339000001,NA,27,4,0K,1994 27,13,17
1994,MLI,0.0491345265,FALSE,0.0491345265,NA,27,4,0K,1994 27,10,12
1994,MLT,6.041487503000001,FALSE,6.041487503000001,NA,27,4,0K,1994 27,10,17
1994,MMR,0.153589131,FALSE,0.153589131,NA,27,4,0K,1994 27,19,12
1994,MNG,3.465615159,FALSE,3.465615159,NA,27,4,0K,1994 27,20,20
1994,MOZ,0.070311022,FALSE,0.070311022,NA,27,4,0K,1994 27,14,3
1994,MRT,0.4838177145,FALSE,0.4838177145,NA,27,4,0K,1994 27,8,14
1994,MUS,1.5449784235,FALSE,1.5449784235,NA,27,4,0K,1994 27,16,1
1994,MWI,0.09323047000000001,FALSE,0.09323047000000001,NA,27,4,0K,1994 27,14,4
1994,MYS,5.306887102999999,FALSE,5.306887102999999,NA,27,4,0K,1994 27,20,10
1994,NAM,0.985863672,FALSE,0.985863672,NA,27,4,0K,1994 27,12,2
1994,NCL,10.57960754,TRUE,10,black,27,4,0K,1994 27,22,5
1994,NER,0.08502757899999999,FALSE,0.08502757899999999,NA,27,4,0K,1994 27,11,12
1994,NGA,0.3329649245,FALSE,0.3329649245,NA,27,4,0K,1994 27,12,8
1994,NIC,0.5823924465,FALSE,0.5823924465,NA,27,4,0K,1994 27,2,9
1994,NLD,11.151294645,TRUE,10,black,27,4,0K,1994 27,10,22
1994,NOR,7.7446745285,FALSE,7.7446745285,NA,27,4,0K,1994 27,11,25
1994,NPL,0.088240796,FALSE,0.088240796,NA,27,4,0K,1994 27,18,14
1994,NRU,10.913982685,TRUE,10,black,27,4,0K,1994 27,NA,NA
1994,NZL,7.378288228500001,FALSE,7.378288228500001,NA,27,4,0K,1994 27,22,1
1994,OMN,7.167961441,FALSE,7.167961441,NA,27,4,0K,1994 27,17,10
1994,PAK,0.6980876035,FALSE,0.6980876035,NA,27,4,0K,1994 27,17,14
1994,PAN,1.352828868,FALSE,1.352828868,NA,27,4,0K,1994 27,2,7
1994,PER,0.9897729335000001,FALSE,0.9897729335000001,NA,27,4,0K,1994 27,2,4
1994,PHL,0.8362127175,FALSE,0.8362127175,NA,27,4,0K,1994 27,21,14
1994,PLW,13.78363612,TRUE,10,black,27,4,0K,1994 27,NA,NA
1994,PNG,0.4392151375,FALSE,0.4392151375,NA,27,4,0K,1994 27,21,8
1994,POL,8.791807153499999,FALSE,8.791807153499999,NA,27,4,0K,1994 27,12,22
1994,PRT,4.971736021,FALSE,4.971736021,NA,27,4,0K,1994 27,7,18
1994,PRY,0.785283654,FALSE,0.785283654,NA,27,4,0K,1994 27,4,3
1994,PYF,2.0367516175000002,FALSE,2.0367516175000002,NA,27,4,0K,1994 27,23,4
1994,QAT,60.756736149999995,TRUE,10,black,27,4,0K,1994 27,16,11
1994,ROU,5.3991044755,FALSE,5.3991044755,NA,27,4,0K,1994 27,NA,NA
1994,RUS,11.22254727,TRUE,10,black,27,4,0K,1994 27,17,22
1994,RWA,0.078357445,FALSE,0.078357445,NA,27,4,0K,1994 27,14,6
1994,SAU,14.684866305,TRUE,10,black,27,4,0K,1994 27,15,12
1994,SDN,0.1422271065,FALSE,0.1422271065,NA,27,4,0K,1994 27,13,12
1994,SEN,0.4289546735,FALSE,0.4289546735,NA,27,4,0K,1994 27,8,13
1994,SGP,15.003425765,TRUE,10,black,27,4,0K,1994 27,20,9
1994,SLB,0.39856517449999995,FALSE,0.39856517449999995,NA,27,4,0K,1994 27,22,9
1994,SLE,0.10667447050000001,FALSE,0.10667447050000001,NA,27,4,0K,1994 27,8,9
1994,SLV,0.862309805,FALSE,0.862309805,NA,27,4,0K,1994 27,1,9
1994,SOM,0.079895262,FALSE,0.079895262,NA,27,4,0K,1994 27,16,8
1994,STP,0.3807551055,FALSE,0.3807551055,NA,27,4,0K,1994 27,11,6
1994,SUR,4.667332857,FALSE,4.667332857,NA,27,4,0K,1994 27,5,6
1994,SVK,7.707507508500001,FALSE,7.707507508500001,NA,27,4,0K,1994 27,13,21
1994,SVN,6.9721566845,FALSE,6.9721566845,NA,27,4,0K,1994 27,11,19
1994,SWE,6.2501355325,FALSE,6.2501355325,NA,27,4,0K,1994 27,12,25
1994,SWZ,0.4936170835,FALSE,0.4936170835,NA,27,4,0K,1994 27,14,2
1994,SYC,2.6737624825,FALSE,2.6737624825,NA,27,4,0K,1994 27,NA,NA
1994,SYR,3.124183642,FALSE,3.124183642,NA,27,4,0K,1994 27,15,15
1994,TCA,3.0619203345,FALSE,3.0619203345,NA,27,4,0K,1994 27,NA,NA
1994,TCD,0.015437818999999998,FALSE,0.015437818999999998,NA,27,4,0K,1994 27,12,12
1994,TGO,0.2114982195,FALSE,0.2114982195,NA,27,4,0K,1994 27,11,8
1994,THA,2.535701464,FALSE,2.535701464,NA,27,4,0K,1994 27,20,12
1994,TJK,0.420027351,FALSE,0.420027351,NA,27,4,0K,1994 27,18,16
1994,TKM,8.114721904,FALSE,8.114721904,NA,27,4,0K,1994 27,17,16
1994,TON,0.974486119,FALSE,0.974486119,NA,27,4,0K,1994 27,23,5
1994,TTO,13.75607969,TRUE,10,black,27,4,0K,1994 27,4,7
1994,TUN,1.7531121355,FALSE,1.7531121355,NA,27,4,0K,1994 27,11,14
1994,TUR,2.832595049,FALSE,2.832595049,NA,27,4,0K,1994 27,14,16
1994,TUV,0.7963121155,FALSE,0.7963121155,NA,27,4,0K,1994 27,NA,NA
1994,TZA,0.10067387,FALSE,0.10067387,NA,27,4,0K,1994 27,15,5
1994,UGA,0.040615725000000005,FALSE,0.040615725000000005,NA,27,4,0K,1994 27,14,7
1994,UKR,8.582739332500001,FALSE,8.582739332500001,NA,27,4,0K,1994 27,14,21
1994,URY,1.346942634,FALSE,1.346942634,NA,27,4,0K,1994 27,4,2
1994,USA,19.318718654999998,TRUE,10,black,27,4,0K,1994 27,2,19
1994,UZB,4.697839704,FALSE,4.697839704,NA,27,4,0K,1994 27,17,17
1994,VCT,1.1530870965,FALSE,1.1530870965,NA,27,4,0K,1994 27,5,8
1994,VEN,5.9958944645,FALSE,5.9958944645,NA,27,4,0K,1994 27,3,6
1994,VGB,4.523006104,FALSE,4.523006104,NA,27,4,0K,1994 27,NA,NA
1994,VNM,0.3708319375,FALSE,0.3708319375,NA,27,4,0K,1994 27,20,14
1994,VUT,0.38598920449999996,FALSE,0.38598920449999996,NA,27,4,0K,1994 27,22,7
1994,WSM,0.6815558795,FALSE,0.6815558795,NA,27,4,0K,1994 27,23,6
1994,YEM,0.6500334409999999,FALSE,0.6500334409999999,NA,27,4,0K,1994 27,16,10
1994,ZAF,8.4178073915,FALSE,8.4178073915,NA,27,4,0K,1994 27,12,1
1994,ZMB,0.2548211125,FALSE,0.2548211125,NA,27,4,0K,1994 27,13,4
1994,ZWE,1.468664979,FALSE,1.468664979,NA,27,4,0K,1994 27,13,3
1996,ABW,20.372585540000003,TRUE,10,black,26,4,0K,1996 26,3,8
1996,AFG,0.06284654,FALSE,0.06284654,NA,26,4,0K,1996 26,17,15
1996,AGO,0.600757859,FALSE,0.600757859,NA,26,4,0K,1996 26,12,3
1996,ALB,0.5634951865,FALSE,0.5634951865,NA,26,4,0K,1996 26,12,16
1996,AND,7.1523920955,FALSE,7.1523920955,NA,26,4,0K,1996 26,NA,NA
1996,ARE,15.697256455000002,TRUE,10,black,26,4,0K,1996 26,17,11
1996,ARG,3.83132999,FALSE,3.83132999,NA,26,4,0K,1996 26,3,1
1996,ARM,0.9206746969999999,FALSE,0.9206746969999999,NA,26,4,0K,1996 26,15,16
1996,ATG,3.920661063,FALSE,3.920661063,NA,26,4,0K,1996 26,NA,NA
1996,AUS,16.5080368,TRUE,10,black,26,4,0K,1996 26,20,3
1996,AUT,7.9008381475,FALSE,7.9008381475,NA,26,4,0K,1996 26,11,20
1996,AZE,3.914747748,FALSE,3.914747748,NA,26,4,0K,1996 26,16,16
1996,BDI,0.0404298095,FALSE,0.0404298095,NA,26,4,0K,1996 26,14,5
1996,BEL,11.476343135,TRUE,10,black,26,4,0K,1996 26,9,21
1996,BEN,0.200700602,FALSE,0.200700602,NA,26,4,0K,1996 26,11,9
1996,BFA,0.071934844,FALSE,0.071934844,NA,26,4,0K,1996 26,10,10
1996,BGD,0.20025902350000002,FALSE,0.20025902350000002,NA,26,4,0K,1996 26,19,13
1996,BGR,6.4865453105,FALSE,6.4865453105,NA,26,4,0K,1996 26,14,19
1996,BHR,28.053436105000003,TRUE,10,black,26,4,0K,1996 26,16,12
1996,BHS,5.316418365500001,FALSE,5.316418365500001,NA,26,4,0K,1996 26,3,16
1996,BIH,1.68153347,FALSE,1.68153347,NA,26,4,0K,1996 26,12,18
1996,BLR,5.9042000055,FALSE,5.9042000055,NA,26,4,0K,1996 26,14,22
1996,BLZ,1.5977943205,FALSE,1.5977943205,NA,26,4,0K,1996 26,2,11
1996,BMU,8.724901616,FALSE,8.724901616,NA,26,4,0K,1996 26,NA,NA
1996,BOL,1.3318277485,FALSE,1.3318277485,NA,26,4,0K,1996 26,3,4
1996,BRA,1.7603464475,FALSE,1.7603464475,NA,26,4,0K,1996 26,5,4
1996,BRB,3.2891318065000004,FALSE,3.2891318065000004,NA,26,4,0K,1996 26,5,9
1996,BRN,16.099849605,TRUE,10,black,26,4,0K,1996 26,21,9
1996,BTN,0.660560327,FALSE,0.660560327,NA,26,4,0K,1996 26,19,14
1996,BWA,1.7149400545,FALSE,1.7149400545,NA,26,4,0K,1996 26,13,2
1996,CAF,0.06907882400000001,FALSE,0.06907882400000001,NA,26,4,0K,1996 26,13,7
1996,CAN,16.337115305,TRUE,10,black,26,4,0K,1996 26,2,22
1996,CHE,5.7447928205,FALSE,5.7447928205,NA,26,4,0K,1996 26,9,20
1996,CHL,3.5915201310000002,FALSE,3.5915201310000002,NA,26,4,0K,1996 26,2,1
1996,CHN,2.8324387365000003,FALSE,2.8324387365000003,NA,26,4,0K,1996 26,20,18
1996,CIV,0.5064226795,FALSE,0.5064226795,NA,26,4,0K,1996 26,9,8
1996,CMR,0.275061841,FALSE,0.275061841,NA,26,4,0K,1996 26,12,7
1996,COD,0.048761702500000004,FALSE,0.048761702500000004,NA,26,4,0K,1996 26,NA,NA
1996,COG,0.6935072499999999,FALSE,0.6935072499999999,NA,26,4,0K,1996 26,13,5
1996,COL,1.635197578,FALSE,1.635197578,NA,26,4,0K,1996 26,2,6
1996,COM,0.159159484,FALSE,0.159159484,NA,26,4,0K,1996 26,15,3
1996,CPV,0.3589941375,FALSE,0.3589941375,NA,26,4,0K,1996 26,7,14
1996,CRI,1.3372464075,FALSE,1.3372464075,NA,26,4,0K,1996 26,2,8
1996,CUB,2.3504890585,FALSE,2.3504890585,NA,26,4,0K,1996 26,2,15
1996,CYM,11.45791561,TRUE,10,black,26,4,0K,1996 26,NA,NA
1996,CYP,6.6862804565000005,FALSE,6.6862804565000005,NA,26,4,0K,1996 26,13,15
1996,CZE,12.25998294,TRUE,10,black,26,4,0K,1996 26,12,21
1996,DEU,10.6856731,TRUE,10,black,26,4,0K,1996 26,11,21
1996,DJI,0.4890069845,FALSE,0.4890069845,NA,26,4,0K,1996 26,15,9
1996,DMA,1.0855363434999998,FALSE,1.0855363434999998,NA,26,4,0K,1996 26,NA,NA
1996,DNK,12.681170225,TRUE,10,black,26,4,0K,1996 26,11,22
1996,DOM,2.1815362704999997,FALSE,2.1815362704999997,NA,26,4,0K,1996 26,4,14
1996,DZA,3.111882426,FALSE,3.111882426,NA,26,4,0K,1996 26,10,14
1996,ECU,1.8051136054999999,FALSE,1.8051136054999999,NA,26,4,0K,1996 26,2,5
1996,EGY,1.603495979,FALSE,1.603495979,NA,26,4,0K,1996 26,13,13
1996,ERI,0.29925649249999997,FALSE,0.29925649249999997,NA,26,4,0K,1996 26,14,11
1996,ESP,6.070773473,FALSE,6.070773473,NA,26,4,0K,1996 26,8,18
1996,EST,12.950425984999999,TRUE,10,black,26,4,0K,1996 26,13,24
1996,ETH,0.049193314,FALSE,0.049193314,NA,26,4,0K,1996 26,15,8
1996,FIN,11.809607185,TRUE,10,black,26,4,0K,1996 26,13,25
1996,FJI,1.0230423445,FALSE,1.0230423445,NA,26,4,0K,1996 26,22,6
1996,FRA,6.071882603,FALSE,6.071882603,NA,26,4,0K,1996 26,8,20
1996,FRO,12.911018545000001,TRUE,10,black,26,4,0K,1996 26,NA,NA
1996,FSM,0.997714705,FALSE,0.997714705,NA,26,4,0K,1996 26,23,12
1996,GAB,4.2423553695,FALSE,4.2423553695,NA,26,4,0K,1996 26,12,5
1996,GBR,9.261475956,FALSE,9.261475956,NA,26,4,0K,1996 26,8,22
1996,GEO,0.9627091995000001,FALSE,0.9627091995000001,NA,26,4,0K,1996 26,15,17
1996,GHA,0.343992075,FALSE,0.343992075,NA,26,4,0K,1996 26,10,8
1996,GIB,9.4412180345,FALSE,9.4412180345,NA,26,4,0K,1996 26,NA,NA
1996,GIN,0.1689683455,FALSE,0.1689683455,NA,26,4,0K,1996 26,8,10
1996,GMB,0.178039148,FALSE,0.178039148,NA,26,4,0K,1996 26,8,12
1996,GNB,0.164573788,FALSE,0.164573788,NA,26,4,0K,1996 26,8,11
1996,GNQ,0.3744216475,FALSE,0.3744216475,NA,26,4,0K,1996 26,12,6
1996,GRC,7.7080805245,FALSE,7.7080805245,NA,26,4,0K,1996 26,13,16
1996,GRD,1.598040588,FALSE,1.598040588,NA,26,4,0K,1996 26,4,8
1996,GRL,9.273981696,FALSE,9.273981696,NA,26,4,0K,1996 26,NA,NA
1996,GTM,0.6613241895,FALSE,0.6613241895,NA,26,4,0K,1996 26,1,10
1996,GUY,2.042658152,FALSE,2.042658152,NA,26,4,0K,1996 26,4,6
1996,HKG,4.628432371500001,FALSE,4.628432371500001,NA,26,4,0K,1996 26,21,17
1996,HND,0.6823340755,FALSE,0.6823340755,NA,26,4,0K,1996 26,2,10
1996,HRV,3.9450247225000004,FALSE,3.9450247225000004,NA,26,4,0K,1996 26,12,19
1996,HTI,0.14921752449999998,FALSE,0.14921752449999998,NA,26,4,0K,1996 26,3,14
1996,HUN,5.96793657,FALSE,5.96793657,NA,26,4,0K,1996 26,13,20
1996,IDN,1.32043594,FALSE,1.32043594,NA,26,4,0K,1996 26,20,8
1996,IND,0.9107105785,FALSE,0.9107105785,NA,26,4,0K,1996 26,18,13
1996,IRL,9.753894862,FALSE,9.753894862,NA,26,4,0K,1996 26,7,22
1996,IRN,4.388469109,FALSE,4.388469109,NA,26,4,0K,1996 26,16,15
1996,IRQ,3.2549029640000002,FALSE,3.2549029640000002,NA,26,4,0K,1996 26,16,14
1996,ISL,7.9929913035,FALSE,7.9929913035,NA,26,4,0K,1996 26,7,25
1996,ISR,9.4519264525,FALSE,9.4519264525,NA,26,4,0K,1996 26,14,14
1996,ITA,7.528015404,FALSE,7.528015404,NA,26,4,0K,1996 26,10,18
1996,JAM,3.8519884235,FALSE,3.8519884235,NA,26,4,0K,1996 26,2,13
1996,JOR,2.9959949595,FALSE,2.9959949595,NA,26,4,0K,1996 26,15,14
1996,JPN,9.552632985,FALSE,9.552632985,NA,26,4,0K,1996 26,23,19
1996,KAZ,8.764234395999999,FALSE,8.764234395999999,NA,26,4,0K,1996 26,17,19
1996,KEN,0.30844528800000004,FALSE,0.30844528800000004,NA,26,4,0K,1996 26,15,7
1996,KGZ,1.212527595,FALSE,1.212527595,NA,26,4,0K,1996 26,18,17
1996,KHM,0.14181138650000003,FALSE,0.14181138650000003,NA,26,4,0K,1996 26,20,11
1996,KIR,0.369189038,FALSE,0.369189038,NA,26,4,0K,1996 26,NA,NA
1996,KNA,3.1526780545,FALSE,3.1526780545,NA,26,4,0K,1996 26,NA,NA
1996,KOR,9.1137358225,FALSE,9.1137358225,NA,26,4,0K,1996 26,22,19
1996,KWT,31.377044920000003,TRUE,10,black,26,4,0K,1996 26,16,13
1996,LAO,0.108274585,FALSE,0.108274585,NA,26,4,0K,1996 26,20,13
1996,LBN,4.769816797500001,FALSE,4.769816797500001,NA,26,4,0K,1996 26,14,15
1996,LBR,0.150836356,FALSE,0.150836356,NA,26,4,0K,1996 26,8,8
1996,LBY,8.778843495499999,FALSE,8.778843495499999,NA,26,4,0K,1996 26,12,13
1996,LCA,2.1145281435,FALSE,2.1145281435,NA,26,4,0K,1996 26,4,9
1996,LKA,0.3983201605,FALSE,0.3983201605,NA,26,4,0K,1996 26,18,12
1996,LSO,0.9754083655,FALSE,0.9754083655,NA,26,4,0K,1996 26,13,1
1996,LTU,4.3291833135,FALSE,4.3291833135,NA,26,4,0K,1996 26,13,22
1996,LUX,19.64865335,TRUE,10,black,26,4,0K,1996 26,10,21
1996,LVA,3.5995884184999998,FALSE,3.5995884184999998,NA,26,4,0K,1996 26,13,23
1996,MAC,3.642684795,FALSE,3.642684795,NA,26,4,0K,1996 26,21,16
1996,MAR,1.140532871,FALSE,1.140532871,NA,26,4,0K,1996 26,9,14
1996,MDA,2.5420682125000003,FALSE,2.5420682125000003,NA,26,4,0K,1996 26,15,20
1996,MDG,0.106564837,FALSE,0.106564837,NA,26,4,0K,1996 26,15,2
1996,MDV,1.1829540975,FALSE,1.1829540975,NA,26,4,0K,1996 26,18,11
1996,MEX,3.710659964,FALSE,3.710659964,NA,26,4,0K,1996 26,1,16
1996,MHL,1.2805239135000002,FALSE,1.2805239135000002,NA,26,4,0K,1996 26,NA,NA
1996,MKD,5.6101185595,FALSE,5.6101185595,NA,26,4,0K,1996 26,13,17
1996,MLI,0.05066308,FALSE,0.05066308,NA,26,4,0K,1996 26,10,12
1996,MLT,6.239418565,FALSE,6.239418565,NA,26,4,0K,1996 26,10,17
1996,MMR,0.167357602,FALSE,0.167357602,NA,26,4,0K,1996 26,19,12
1996,MNG,3.3857515515000003,FALSE,3.3857515515000003,NA,26,4,0K,1996 26,20,20
1996,MOZ,0.065750357,FALSE,0.065750357,NA,26,4,0K,1996 26,14,3
